index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
669,-0.92,-43.06,-27.41,-59.11,-228.1,253.83,54.33,344.03,-38.68,-11.86,-122.72,-49.65,1.438,11.74,5.922,0.502
670,-0.36,-42.34,-27.95,-61.07,-232.38,239.33,67.31,388.85,-113.96,-24.07,-172.83,2.93,0.89,10.132,7.268,0.581
671,-0.72,-41.0,-27.51,-60.59,-232.97,240.62,65.44,380.02,-85.01,-21.07,-158.76,-16.35,1.127,14.871,5.044,0.53
672,-0.85,-41.62,-27.7,-61.09,-222.44,258.89,76.85,394.29,-168.13,-28.87,-183.34,29.29,0.842,15.639,6.91,0.509
673,-1.35,-38.76,-26.91,-49.36,-209.68,216.94,17.43,233.56,71.02,6.37,-26.68,-80.54,0.947,20.81,9.72,1.065
674,-1.13,-41.61,-26.57,-56.67,-226.74,225.33,74.01,403.92,-169.36,-30.42,-194.48,40.0,0.605,11.406,5.169,0.676
675,-0.66,-38.14,-27.09,-55.86,-210.9,221.25,24.79,275.13,37.77,2.27,-71.8,-68.23,0.755,19.427,12.869,1.15
676,-0.62,-40.74,-26.91,-60.49,-221.61,228.1,30.59,308.37,32.02,-1.68,-97.25,-65.52,0.778,17.018,14.987,0.999
677,-0.61,-41.98,-27.54,-53.67,-226.11,240.63,49.13,368.62,-66.81,-14.36,-153.47,-21.0,0.768,13.241,11.062,0.764
678,-1.13,-43.01,-25.83,-62.82,-191.32,202.61,51.1,316.4,-58.22,-11.99,-126.53,-23.19,0.683,13.886,5.714,1.122
679,-1.49,-41.98,-30.02,-60.68,-250.74,273.94,26.05,257.07,92.07,7.55,-17.73,-94.47,1.571,17.181,14.194,0.565
680,-0.52,-37.7,-26.93,-60.02,-206.05,221.25,30.03,259.6,30.38,3.43,-50.88,-71.04,1.128,18.597,5.543,0.929
681,-0.81,-43.03,-29.82,-62.19,-253.48,285.5,21.53,247.55,94.49,10.82,-2.35,-95.36,1.764,14.242,14.077,0.527
682,-1.01,-43.4,-29.24,-51.35,-227.29,234.26,60.78,396.51,-132.15,-23.04,-185.48,16.12,0.563,15.616,13.816,0.526
683,-1.41,-41.42,-28.07,-61.76,-229.93,243.47,66.77,359.58,-74.37,-20.42,-143.78,-25.1,1.214,7.833,6.056,0.507
684,-1.49,-43.0,-28.47,-54.67,-231.49,209.46,52.78,385.61,-73.02,-17.38,-170.52,-10.54,0.577,19.72,10.534,1.311
685,-1.19,-39.45,-28.42,-59.18,-238.48,249.17,28.02,269.71,65.42,4.52,-45.51,-82.85,1.21,15.847,11.636,0.747
686,-0.08,-38.21,-26.55,-61.06,-207.11,202.31,30.36,265.38,16.79,2.29,-66.51,-59.31,0.989,8.314,6.152,1.045
687,-0.27,-37.72,-25.57,-57.57,-201.36,193.43,47.33,322.15,-75.87,-12.82,-133.09,-8.59,0.665,9.02,5.682,1.271
688,-0.92,-40.85,-28.05,-57.96,-228.27,242.99,57.99,376.88,-84.94,-19.01,-159.48,-12.87,0.824,18.54,8.03,0.709
689,-1.48,-43.1,-28.47,-56.88,-226.41,254.28,70.32,398.82,-167.82,-27.07,-187.14,32.04,0.757,8.567,10.551,0.538
690,-1.5,-38.37,-28.75,-56.82,-219.81,219.3,21.1,227.57,74.65,7.27,-19.56,-79.61,1.009,12.58,11.119,0.961
691,-0.76,-40.36,-29.85,-55.62,-224.24,247.38,69.72,394.07,-170.19,-27.71,-187.42,36.21,0.605,8.667,14.593,0.534
692,-0.7,-43.73,-28.7,-59.3,-244.87,283.15,21.61,258.25,90.13,8.28,-17.97,-95.85,1.562,19.275,14.862,0.601
693,-1.0,-40.14,-26.14,-58.56,-223.94,234.66,29.13,279.92,50.29,1.78,-63.13,-76.35,1.064,18.125,9.172,0.852
694,-1.01,-43.44,-26.48,-62.75,-234.16,246.57,64.12,407.48,-105.04,-23.24,-185.61,2.57,0.638,16.605,13.854,0.757
695,-1.35,-44.43,-28.19,-61.04,-257.64,274.09,30.42,293.7,77.86,4.19,-49.64,-92.08,1.698,16.6,11.393,0.523
696,-1.12,-43.81,-28.58,-60.21,-232.98,246.5,64.89,392.84,-106.61,-22.94,-175.0,-0.11,0.807,9.571,11.916,0.615
697,-1.44,-41.84,-27.47,-56.87,-220.68,246.08,55.75,351.79,-50.27,-14.81,-136.17,-37.6,1.039,20.991,6.656,0.548
698,-1.22,-40.9,-27.49,-54.78,-225.73,231.83,32.26,294.27,33.26,0.07,-74.83,-72.96,1.138,19.962,7.366,0.809
699,-0.82,-43.04,-26.23,-56.45,-222.19,242.72,32.07,305.21,24.81,-0.47,-87.97,-68.71,1.044,14.519,10.483,0.752
700,-1.2,-37.22,-28.38,-55.44,-222.58,227.03,16.83,220.16,87.86,9.23,-10.74,-81.72,0.965,15.238,13.808,0.992
701,-0.92,-41.33,-27.26,-63.92,-206.32,221.08,41.43,310.69,-8.29,-7.56,-110.95,-48.64,0.693,9.773,14.892,1.006
702,-0.21,-44.89,-28.16,-64.34,-223.31,257.29,79.33,406.2,-191.5,-32.19,-195.9,46.04,0.661,11.287,11.969,0.532
703,-0.5,-40.92,-25.55,-49.75,-211.26,202.46,34.67,320.42,-25.3,-6.05,-118.92,-37.62,0.759,12.738,6.618,1.102
704,-1.31,-41.95,-28.54,-59.33,-235.83,243.51,58.6,369.75,-53.61,-16.98,-146.44,-33.59,1.125,15.01,6.953,0.517
705,-0.68,-41.04,-27.0,-58.97,-224.34,225.88,28.48,276.53,43.01,2.14,-65.57,-70.93,1.041,7.491,10.022,0.848
706,-1.8,-40.86,-24.95,-41.36,-145.47,178.66,26.44,224.51,-36.06,0.97,-65.54,-39.43,0.711,7.163,5.6,1.454
707,-1.27,-39.57,-28.49,-58.44,-242.41,243.53,58.11,387.72,-60.56,-18.12,-163.11,-22.82,0.789,16.578,12.832,0.593
708,-1.19,-39.78,-25.95,-60.84,-208.67,240.24,55.08,360.52,-102.46,-18.01,-155.98,0.88,0.625,12.591,13.946,1.296
709,-0.59,-39.05,-26.17,-58.92,-220.8,226.21,65.52,388.8,-152.39,-24.17,-182.54,31.78,0.534,12.281,7.399,1.095
710,-1.05,-42.31,-29.05,-58.18,-259.89,266.23,24.61,258.54,88.17,7.26,-18.55,-90.08,1.722,9.162,11.429,0.541
711,-0.13,-41.55,-29.34,-55.39,-212.2,213.24,31.35,316.32,-3.48,-3.17,-113.22,-49.95,0.687,16.796,14.948,1.217
712,-0.13,-42.37,-27.36,-63.97,-232.24,236.32,86.08,418.75,-202.35,-36.63,-206.89,57.88,0.559,9.037,8.043,0.561
713,-1.03,-42.69,-26.2,-56.84,-223.44,245.84,69.95,400.76,-158.97,-26.77,-187.92,28.54,0.658,20.57,6.556,0.67
714,-0.87,-41.71,-26.83,-58.36,-221.8,236.63,40.41,324.52,-7.49,-7.26,-114.33,-49.73,0.845,8.018,13.402,0.821
715,-1.25,-40.98,-27.7,-55.2,-208.2,218.29,43.09,310.78,-20.93,-7.2,-107.96,-45.67,0.874,14.251,6.621,0.938
716,-1.25,-40.1,-26.32,-54.78,-214.56,214.8,31.66,288.15,15.85,-1.45,-86.7,-58.54,0.852,7.855,9.816,0.974
717,-0.79,-40.58,-28.46,-54.62,-232.17,238.91,46.44,342.84,-25.85,-11.01,-128.59,-43.9,0.922,7.623,12.595,0.524
718,-1.01,-40.68,-26.62,-56.42,-236.69,238.53,33.89,318.78,42.38,-3.3,-98.78,-71.21,0.897,17.572,14.749,0.668
719,-0.93,-41.14,-27.84,-59.36,-225.75,227.97,30.55,272.08,45.6,2.52,-55.61,-76.28,1.247,10.262,7.692,0.762
720,-1.06,-40.43,-27.12,-60.55,-231.56,242.14,37.68,308.26,27.05,-2.81,-87.82,-68.01,1.066,16.36,9.978,0.771
721,-1.28,-43.05,-26.32,-56.6,-224.31,223.23,60.14,387.73,-101.0,-21.48,-176.69,3.64,0.559,11.238,11.015,0.919
722,-0.87,-40.8,-26.18,-56.92,-214.57,237.11,74.68,389.67,-188.55,-30.53,-190.69,49.67,0.506,8.602,9.684,0.555
723,-1.9,-40.41,-26.91,-49.45,-192.17,173.83,44.62,310.38,-51.16,-12.44,-128.72,-19.75,0.529,11.928,6.813,1.442
724,-1.37,-43.85,-29.6,-50.05,-204.9,185.35,30.29,281.93,14.89,-1.58,-89.18,-57.9,0.809,7.64,7.871,1.108
725,-1.57,-41.5,-26.73,-55.16,-206.41,211.31,54.35,348.32,-87.97,-17.42,-149.77,-6.1,0.618,20.903,5.526,1.087
726,-1.5,-40.19,-25.03,-50.05,-203.78,199.19,33.48,314.35,-11.89,-6.1,-118.82,-40.63,0.556,15.966,13.669,1.372
727,-0.56,-39.47,-27.66,-49.89,-203.02,212.76,34.08,308.03,-28.63,-4.69,-109.62,-39.45,0.721,17.811,8.96,1.217
728,-1.26,-42.35,-28.85,-54.07,-228.36,168.31,46.82,360.62,-34.66,-13.57,-156.3,-24.2,0.526,16.849,8.177,1.358
729,-0.57,-41.0,-27.22,-63.36,-232.57,249.13,86.13,426.57,-229.21,-37.38,-211.79,71.29,0.542,17.273,6.641,0.517
730,-0.67,-39.19,-26.93,-60.48,-211.27,225.18,29.78,283.12,27.7,0.45,-77.12,-65.99,0.837,16.142,10.768,1.026
731,-0.75,-42.08,-30.4,-58.58,-239.1,251.59,25.35,258.86,83.53,7.14,-28.42,-92.14,1.402,19.795,11.369,0.601
732,-1.2,-42.13,-28.51,-58.04,-228.54,230.39,29.44,274.32,53.13,3.08,-55.59,-79.18,1.233,11.614,8.622,0.754
733,-0.65,-40.0,-29.35,-61.62,-230.44,233.67,75.2,402.36,-157.69,-30.01,-191.13,32.56,0.59,8.764,10.39,0.668
734,-1.41,-40.9,-27.66,-58.57,-186.62,188.59,47.3,307.15,-59.98,-12.41,-126.0,-19.55,0.533,14.741,8.342,1.362
735,-1.31,-43.81,-26.42,-57.38,-226.77,223.58,62.36,390.75,-105.2,-22.9,-180.01,5.23,0.6,8.818,10.459,0.832
736,-1.75,-44.13,-27.93,-61.54,-189.3,168.42,48.61,307.46,-45.52,-12.22,-127.48,-25.04,0.569,11.458,6.824,1.347
737,-1.43,-39.49,-26.63,-58.54,-203.54,211.33,28.51,279.53,33.86,-0.24,-79.14,-65.51,0.683,18.954,14.592,1.184
738,-1.39,-42.85,-28.22,-60.01,-234.76,249.61,54.06,360.16,-39.97,-14.26,-141.38,-37.24,0.944,8.04,14.291,0.582
739,-1.47,-41.21,-26.38,-65.05,-225.62,246.64,79.69,406.36,-151.39,-31.94,-192.24,28.07,0.526,19.417,12.954,0.522
740,-1.06,-44.92,-27.6,-56.59,-225.58,234.59,63.9,394.06,-121.89,-22.28,-178.0,7.55,0.744,20.822,6.123,0.698
741,-1.1,-39.01,-28.4,-56.51,-231.21,231.25,20.87,236.58,86.53,7.9,-17.1,-85.43,1.197,19.03,9.599,0.84
742,-0.76,-42.17,-25.96,-59.08,-222.4,221.78,62.74,386.09,-119.46,-22.85,-179.49,14.08,0.548,7.095,10.675,0.902
743,-0.15,-43.7,-28.12,-54.55,-198.7,212.67,24.47,276.07,17.26,4.58,-71.81,-67.36,1.008,20.384,6.608,1.053
744,-1.49,-42.15,-26.94,-68.35,-226.01,254.99,50.93,304.52,6.73,-4.8,-82.28,-71.32,1.561,7.905,6.887,0.52
745,-0.6,-42.53,-28.42,-57.01,-229.92,243.66,49.51,365.87,-44.62,-13.17,-146.1,-34.25,0.842,18.457,11.501,0.621
746,-1.06,-40.26,-27.79,-56.3,-227.24,233.83,26.84,282.22,58.12,2.24,-65.95,-77.99,0.958,19.382,12.461,0.912
747,-1.25,-42.3,-27.03,-54.6,-229.5,248.05,33.93,306.56,45.8,-1.89,-84.21,-77.96,1.06,20.363,12.682,0.545
748,-1.36,-42.47,-27.21,-58.38,-228.15,217.94,51.41,385.15,-80.84,-16.6,-169.79,-5.75,0.564,19.92,14.828,1.41
749,-0.83,-41.07,-26.62,-57.51,-221.4,230.74,45.4,315.94,-4.94,-6.98,-103.24,-58.35,1.143,10.249,6.7,0.566
750,-1.63,-44.18,-28.07,-54.93,-232.53,255.66,26.67,266.71,66.22,3.79,-44.0,-84.77,1.28,8.246,13.919,0.67
751,-1.45,-43.47,-25.96,-54.99,-232.76,260.38,27.82,252.36,73.81,6.83,-18.9,-89.96,1.734,11.112,7.939,0.516
752,-0.88,-40.65,-27.57,-63.0,-232.53,230.46,61.8,388.47,-71.21,-21.01,-170.7,-14.08,0.581,19.739,13.663,0.712
753,-1.01,-41.53,-25.96,-59.2,-220.38,252.43,39.93,310.69,2.41,-4.86,-96.15,-61.67,1.075,9.799,10.869,0.68
754,-0.6,-42.38,-28.97,-59.49,-231.1,224.88,50.12,362.62,-39.95,-14.28,-148.92,-30.47,0.729,9.924,13.13,0.85
755,-1.01,-44.31,-26.21,-58.38,-224.83,238.03,46.74,352.17,-25.43,-11.03,-133.49,-44.98,0.924,19.487,8.45,0.774
756,-1.06,-41.75,-27.35,-64.09,-238.58,242.18,26.76,249.81,78.4,7.46,-23.59,-85.77,1.457,10.487,9.095,0.676
757,-0.46,-41.67,-27.52,-58.25,-217.12,221.66,11.09,230.42,95.14,10.9,-23.37,-86.66,0.93,18.221,14.505,1.008
758,-1.16,-39.65,-24.89,-55.75,-196.1,209.7,27.06,279.71,21.43,0.7,-86.48,-59.61,0.626,15.469,14.413,1.326
759,-1.24,-40.2,-27.84,-62.26,-239.21,233.92,53.08,360.11,-22.59,-14.05,-138.49,-42.37,0.901,15.5,9.433,0.73
760,-1.06,-39.95,-29.4,-57.71,-233.82,248.59,29.58,281.54,59.33,2.39,-58.58,-81.82,1.089,19.802,13.629,0.782
761,-1.7,-41.2,-27.68,-58.45,-232.36,237.96,46.01,333.41,1.15,-8.35,-114.16,-56.07,0.963,14.671,10.446,0.71
762,-0.85,-42.47,-29.36,-60.58,-224.68,247.52,64.93,374.77,-101.05,-20.77,-159.87,-8.9,0.961,17.409,7.099,0.586
763,-0.97,-41.99,-26.91,-57.11,-224.98,242.24,58.31,376.03,-94.77,-19.7,-165.39,-4.89,0.728,8.597,11.897,0.706
764,-0.83,-41.53,-27.54,-57.31,-230.61,227.21,30.59,254.04,57.4,6.2,-29.67,-83.3,1.731,8.59,5.324,0.621
765,-0.78,-41.04,-28.55,-65.32,-239.94,250.21,34.74,287.39,46.72,1.1,-64.5,-77.12,1.243,7.252,12.632,0.672
766,-0.91,-40.64,-27.35,-60.89,-223.29,249.42,44.66,339.82,-16.1,-9.01,-122.77,-48.83,0.846,18.083,13.347,0.788
767,-0.86,-40.29,-27.6,-59.32,-230.81,234.28,26.37,279.0,63.18,2.43,-63.7,-79.15,0.975,14.458,13.674,0.848
768,-0.71,-40.64,-29.16,-63.58,-247.16,260.04,32.81,278.31,66.32,4.34,-43.18,-88.03,1.589,15.745,9.322,0.541
769,0.32,-38.08,-28.38,-58.84,-204.64,207.84,31.14,288.52,2.93,-1.04,-91.8,-53.13,0.741,15.09,9.104,1.168
770,-0.43,-39.59,-27.96,-62.49,-235.0,245.76,23.0,247.85,79.88,9.17,-18.58,-89.83,1.466,20.717,8.064,0.646
771,-0.96,-43.01,-29.05,-51.18,-232.04,239.43,46.48,365.32,-50.42,-12.69,-148.53,-29.26,0.83,9.394,13.393,0.711
772,-0.93,-41.42,-26.47,-59.18,-221.22,244.02,79.59,396.68,-199.53,-33.21,-192.37,53.58,0.678,8.152,6.468,0.512
773,-0.87,-39.9,-26.2,-53.39,-226.5,246.49,46.8,357.92,-49.35,-12.97,-142.41,-29.48,0.787,12.388,12.157,0.697
774,-1.4,-41.31,-28.67,-59.35,-238.56,256.91,26.48,244.24,74.67,8.03,-11.01,-88.63,1.667,10.171,9.044,0.573
775,-0.82,-41.18,-26.66,-61.13,-230.74,254.09,59.4,386.72,-90.17,-19.48,-166.17,-9.43,0.786,17.395,10.797,0.69
776,-1.43,-41.6,-25.25,-54.43,-224.79,243.22,28.7,276.02,55.85,1.06,-62.34,-77.75,1.034,8.101,13.739,0.683
777,-0.84,-40.94,-26.97,-57.17,-225.28,225.44,72.67,402.27,-167.28,-28.47,-193.18,39.64,0.509,11.621,7.051,0.795
778,-1.41,-43.26,-29.19,-60.48,-261.1,268.54,29.03,277.95,81.16,4.21,-36.84,-90.33,1.704,9.938,11.949,0.535
779,-1.3,-41.82,-27.94,-62.16,-225.86,241.03,66.23,370.58,-87.09,-21.64,-156.72,-13.53,0.917,11.684,7.827,0.596
780,-1.04,-40.4,-29.33,-56.04,-226.66,251.74,62.92,381.7,-124.63,-21.73,-170.0,6.55,0.805,10.907,10.364,0.598
781,-0.05,-37.41,-27.82,-56.69,-228.74,258.63,38.0,311.44,11.06,-2.73,-88.83,-68.61,1.134,19.731,10.23,0.54
782,-1.55,-41.34,-26.99,-55.96,-217.24,205.82,44.38,333.2,-22.94,-11.37,-130.73,-35.58,0.641,7.81,12.403,1.064
783,-0.85,-41.15,-27.12,-57.74,-222.76,230.49,57.66,374.98,-92.08,-20.18,-167.56,-2.12,0.583,7.757,14.957,0.864
784,-1.02,-39.58,-27.35,-56.77,-223.71,223.77,38.83,321.16,-3.58,-5.56,-108.87,-51.72,0.885,16.732,7.983,0.929
785,-1.14,-40.68,-28.23,-58.8,-231.04,229.68,61.84,379.27,-88.31,-21.13,-167.59,-5.81,0.695,8.638,10.633,0.77
786,-0.88,-39.57,-27.01,-58.98,-225.88,237.35,39.45,316.28,7.52,-4.04,-97.77,-61.7,1.05,20.701,7.486,0.804
787,-0.98,-42.36,-26.18,-58.26,-216.83,236.86,59.65,379.6,-101.47,-20.31,-170.04,-0.03,0.577,17.239,11.916,0.797
788,-0.05,-40.45,-29.14,-57.23,-205.27,208.96,26.76,272.92,25.76,3.16,-70.46,-66.7,0.885,20.186,7.777,1.099
789,-1.2,-40.12,-27.79,-53.0,-206.78,213.64,35.97,294.17,-5.97,-3.01,-92.34,-52.68,0.939,14.813,6.051,0.959
790,-1.35,-39.22,-28.76,-55.59,-224.93,231.1,72.47,395.07,-161.57,-28.56,-187.58,33.73,0.567,14.568,7.111,0.671
791,-0.57,-39.05,-28.51,-57.35,-221.05,206.51,58.68,364.95,-85.95,-20.46,-161.64,-2.42,0.567,10.67,8.301,1.017
792,-0.98,-41.81,-28.89,-57.53,-228.18,235.15,34.64,275.44,39.75,1.94,-52.73,-79.83,1.547,9.502,6.382,0.629
793,-1.61,-42.03,-26.35,-56.63,-233.68,236.98,34.12,305.43,55.62,-1.68,-86.0,-77.75,0.961,17.997,13.368,0.657
794,-2.11,-44.3,-24.95,-57.16,-217.22,240.74,72.49,395.65,-166.08,-28.82,-189.15,34.6,0.571,17.219,7.076,0.71
795,-1.26,-40.81,-27.95,-57.78,-227.34,219.18,49.38,351.37,-42.63,-13.54,-142.0,-29.58,0.761,9.801,9.204,0.887
796,-0.56,-41.34,-29.99,-55.15,-235.94,247.37,55.65,381.9,-81.72,-17.54,-162.9,-14.82,0.834,12.049,13.178,0.559
797,-1.08,-42.39,-27.44,-64.83,-227.16,226.39,39.17,277.6,34.21,0.82,-58.45,-75.48,1.481,7.069,5.974,0.649
798,-0.57,-40.29,-26.62,-56.04,-226.97,248.31,34.39,304.96,35.8,-1.64,-86.33,-74.49,1.005,19.398,12.589,0.567
799,-0.4,-42.12,-28.65,-64.18,-231.39,251.31,60.65,364.36,-67.18,-17.79,-146.28,-27.03,1.064,9.732,9.259,0.569
800,-1.59,-42.12,-25.79,-55.5,-224.94,240.97,34.0,301.53,27.81,-0.69,-81.33,-70.86,1.158,16.476,8.04,0.768
801,-0.21,-42.57,-29.6,-56.56,-257.23,250.85,39.54,346.81,25.32,-4.89,-108.47,-71.41,1.366,15.567,9.816,0.524
802,-0.64,-40.23,-29.39,-58.72,-233.38,239.48,29.87,293.5,48.44,0.59,-73.12,-76.54,1.042,18.966,12.049,0.809
803,-1.11,-40.85,-28.67,-56.81,-227.29,216.85,20.47,247.84,80.37,6.42,-35.76,-82.81,1.056,13.449,10.55,0.909
804,-1.16,-39.97,-28.95,-56.16,-230.55,232.43,31.61,285.45,50.87,1.44,-65.64,-79.06,1.112,20.527,8.981,0.754
805,-0.7,-43.45,-27.17,-57.27,-202.65,211.86,28.74,293.14,14.29,0.12,-90.92,-60.91,0.802,20.449,8.634,1.118
806,-0.49,-41.05,-29.85,-58.56,-226.99,215.35,68.11,388.08,-125.7,-25.65,-181.81,17.0,0.563,7.918,10.324,0.668
807,-1.08,-41.51,-28.95,-61.43,-228.99,250.1,76.15,395.73,-157.08,-29.63,-184.93,26.48,0.78,9.48,9.086,0.519
808,-0.42,-40.66,-26.59,-59.37,-222.45,220.85,56.4,367.6,-94.13,-18.13,-160.72,-2.59,0.724,8.161,6.977,0.921
809,-1.14,-41.38,-27.83,-52.61,-216.12,216.58,41.28,320.63,-18.55,-8.62,-118.08,-43.3,0.79,7.686,9.718,0.942
810,-1.44,-41.92,-27.33,-58.67,-225.87,258.18,67.97,404.87,-142.69,-25.25,-187.77,20.68,0.599,20.263,14.227,0.714
811,-1.27,-41.06,-27.77,-53.69,-216.81,206.2,41.56,328.1,-21.3,-9.69,-126.29,-38.81,0.684,9.955,10.57,1.063
812,-1.47,-39.42,-26.65,-54.45,-207.81,217.32,22.65,237.1,53.39,5.95,-31.36,-75.4,1.045,12.107,8.113,0.965
813,-1.13,-41.04,-27.99,-57.63,-229.39,270.93,32.82,283.82,41.67,0.87,-58.37,-80.36,1.24,13.077,14.283,0.61
814,-1.45,-39.76,-29.21,-50.32,-205.72,206.99,45.83,334.97,-60.93,-13.38,-139.12,-19.82,0.517,17.091,11.811,1.328
815,-0.77,-41.48,-27.68,-58.55,-227.81,243.5,56.32,385.28,-81.38,-18.47,-167.57,-10.95,0.629,20.486,14.079,0.837
816,-1.05,-41.3,-28.34,-57.47,-233.14,264.29,27.35,244.62,67.89,9.45,-4.88,-93.07,1.988,13.263,6.772,0.544
817,-0.59,-41.3,-26.99,-51.98,-224.68,238.95,46.91,365.13,-60.79,-13.68,-152.18,-22.39,0.709,12.717,12.29,0.789
818,-1.65,-43.67,-25.84,-54.27,-206.75,197.02,39.55,322.32,-20.96,-7.93,-121.57,-39.96,0.717,20.986,6.694,1.217
819,-1.28,-41.71,-25.04,-60.21,-223.46,231.68,33.1,293.24,34.74,-1.37,-82.13,-67.93,0.972,8.99,10.759,0.851
820,-0.69,-38.63,-27.98,-62.88,-219.63,249.78,83.59,396.73,-195.93,-34.62,-189.7,51.13,0.577,12.862,9.273,0.558
821,-1.41,-40.75,-26.66,-57.55,-229.12,240.11,36.73,281.03,45.76,0.69,-55.51,-81.62,1.528,15.189,6.027,0.578
822,-0.75,-40.1,-28.78,-61.58,-214.97,211.18,62.08,350.27,-81.0,-19.39,-147.63,-12.23,0.777,11.609,5.149,0.838
823,-1.15,-43.46,-27.59,-61.81,-229.06,249.11,54.74,363.45,-50.92,-15.83,-146.03,-31.47,0.896,9.544,13.103,0.655
824,-0.99,-41.34,-27.62,-57.18,-224.34,213.55,28.58,262.0,51.67,3.51,-49.6,-76.11,1.251,9.416,6.472,0.788
825,-1.77,-41.19,-29.14,-64.18,-248.54,267.15,42.57,315.38,46.53,-2.78,-80.14,-80.9,1.331,19.257,12.907,0.581
826,-1.13,-41.89,-28.76,-55.9,-226.49,219.17,65.12,396.55,-129.78,-24.05,-184.55,19.16,0.52,20.468,6.571,0.825
827,-0.72,-42.58,-27.09,-57.04,-226.2,257.43,47.1,359.63,-38.62,-11.44,-138.99,-38.97,0.882,18.306,13.558,0.67
828,-1.51,-40.85,-29.05,-60.43,-242.1,259.93,24.91,246.69,85.42,7.31,-18.65,-87.84,1.352,11.158,14.382,0.68
829,-0.83,-40.63,-27.18,-59.16,-227.52,232.87,25.59,255.78,65.52,5.94,-38.87,-81.37,1.201,11.456,9.313,0.79
830,-0.77,-40.98,-28.5,-59.53,-227.1,242.52,76.56,404.92,-176.61,-31.49,-195.69,42.82,0.551,8.399,13.466,0.636
831,-0.16,-40.83,-26.14,-61.04,-226.59,225.77,69.32,399.62,-137.6,-27.04,-188.32,24.69,0.527,13.069,8.198,0.859
832,-0.48,-39.99,-25.76,-59.7,-228.72,244.76,41.94,322.8,18.53,-4.56,-101.36,-67.44,1.093,20.881,8.481,0.501
833,0.08,-38.15,-28.81,-64.52,-248.75,254.9,18.5,222.78,101.64,14.1,13.33,-87.34,1.701,18.851,9.007,0.57
834,-0.99,-42.3,-27.58,-68.45,-230.45,253.81,46.71,335.19,7.54,-7.34,-113.09,-59.95,0.964,16.163,14.821,0.726
835,-0.97,-40.41,-27.18,-59.67,-213.28,218.8,31.41,247.43,41.31,4.98,-35.42,-76.08,1.356,8.142,5.672,0.766
836,-0.95,-41.94,-28.29,-62.32,-245.58,278.86,23.92,251.33,88.09,9.32,-11.54,-93.83,1.634,18.769,12.152,0.588
837,-1.15,-39.27,-28.27,-56.3,-223.84,236.28,29.48,278.81,46.53,1.14,-65.69,-74.31,0.962,15.143,12.476,0.876
838,-0.88,-42.75,-26.73,-53.28,-238.09,249.69,41.09,340.26,4.17,-7.58,-113.75,-62.33,1.226,12.493,9.027,0.512
839,-1.67,-41.67,-26.7,-55.88,-218.02,220.65,58.23,375.18,-92.2,-21.73,-170.27,-0.29,0.501,9.827,14.765,1.026
840,-0.93,-41.28,-28.17,-57.13,-224.27,215.81,43.19,332.67,-15.23,-9.91,-126.27,-42.29,0.734,8.087,12.524,0.952
841,-1.26,-39.13,-29.55,-59.73,-260.24,234.32,31.08,277.38,91.33,4.31,-42.51,-90.12,1.577,17.713,8.037,0.516
842,-1.13,-42.41,-27.28,-56.88,-211.34,208.8,47.45,331.48,-41.17,-11.63,-130.31,-30.85,0.753,12.148,6.936,1.002
843,-1.31,-43.56,-26.46,-58.07,-230.79,254.72,65.34,395.42,-117.97,-22.17,-174.23,0.25,0.995,19.17,5.966,0.544
844,-1.66,-41.35,-28.06,-56.43,-224.85,233.93,69.39,392.44,-152.63,-26.35,-184.75,28.15,0.625,10.041,8.532,0.682
845,-1.05,-40.25,-28.05,-59.02,-232.27,231.2,22.48,253.44,84.42,5.6,-36.64,-85.57,1.076,17.706,11.911,0.836
846,-0.8,-40.96,-26.81,-58.29,-226.25,228.79,67.07,395.64,-138.65,-25.17,-183.07,21.49,0.618,19.454,5.385,0.822
847,-1.19,-42.17,-26.86,-57.83,-224.08,230.66,63.34,392.38,-121.5,-23.44,-179.55,12.82,0.568,18.662,8.509,0.87
848,-0.92,-39.72,-27.49,-59.1,-231.65,242.06,69.85,393.69,-133.51,-26.19,-178.84,14.78,0.791,11.49,7.244,0.588
849,-1.09,-39.64,-28.71,-59.72,-224.63,229.36,49.47,331.94,-20.61,-10.41,-119.42,-46.66,0.934,14.724,8.026,0.693
850,-0.97,-41.04,-27.27,-59.59,-223.78,237.21,66.38,377.85,-115.53,-22.98,-166.55,2.33,0.868,13.72,5.866,0.622
851,-1.24,-41.63,-26.71,-56.98,-221.39,232.54,37.26,320.0,6.19,-5.81,-109.57,-55.16,0.799,10.988,14.123,0.908
852,-0.42,-40.59,-27.48,-60.49,-224.28,223.53,53.32,351.14,-48.88,-14.68,-138.67,-29.73,0.866,15.26,6.376,0.743
853,-0.75,-42.27,-28.17,-57.37,-230.67,247.7,72.01,417.89,-183.1,-29.45,-202.0,44.37,0.568,17.278,9.731,0.607
854,-1.1,-40.64,-28.62,-55.24,-224.25,227.39,40.87,323.01,-0.61,-7.82,-113.46,-52.2,0.801,10.571,12.859,0.804
855,-0.96,-41.74,-27.37,-56.17,-224.79,215.27,43.53,358.09,-32.0,-10.97,-147.32,-31.73,0.603,17.195,13.338,1.107
