index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
0,-1.09,-40.3,-26.93,-60.38,-219.79,215.73,27.09,284.92,46.92,1.46,-75.51,-71.74,0.857,18.827,10.105,1.136
1,-1.09,-40.16,-28.28,-55.86,-224.49,233.93,35.72,310.44,27.78,-3.81,-97.71,-66.49,0.815,15.866,13.049,0.765
2,-1.07,-41.88,-25.09,-41.73,-225.12,202.62,25.98,329.09,4.65,-4.96,-118.98,-49.33,0.743,18.55,7.536,1.299
3,-0.97,-40.9,-28.32,-53.96,-221.63,228.12,33.56,312.55,21.69,-3.34,-100.04,-64.83,0.814,19.783,10.956,0.916
4,-1.13,-40.25,-27.76,-67.51,-232.63,250.07,56.36,334.75,-19.6,-11.81,-116.61,-50.34,1.122,7.141,7.67,0.524
5,-0.97,-40.43,-26.94,-58.84,-223.94,237.08,72.82,396.83,-156.63,-28.92,-186.99,30.41,0.611,14.065,5.559,0.539
6,-0.81,-39.87,-28.23,-58.6,-225.74,223.92,41.69,337.98,-2.07,-9.25,-126.04,-49.77,0.652,19.187,13.545,0.876
7,-1.41,-43.99,-27.42,-59.73,-250.78,267.61,19.74,257.75,106.7,8.56,-23.48,-93.22,1.401,17.948,13.024,0.641
8,-1.6,-41.88,-27.25,-57.26,-222.51,220.93,52.79,374.04,-72.74,-17.25,-162.8,-12.04,0.564,16.879,11.721,1.212
9,-1.14,-39.49,-28.24,-57.46,-226.91,230.84,58.21,385.47,-94.54,-19.95,-172.69,-0.52,0.543,16.482,12.598,0.962
10,-0.77,-41.47,-26.91,-58.93,-224.85,227.28,57.08,376.83,-71.05,-18.52,-164.37,-13.9,0.624,13.513,10.066,0.857
11,-0.62,-41.38,-27.79,-58.57,-223.48,212.79,56.71,377.05,-89.95,-18.78,-167.04,-3.05,0.576,20.205,6.487,1.123
12,-1.23,-41.74,-25.32,-58.75,-213.28,212.84,32.68,286.52,31.68,-0.06,-76.21,-67.61,1.067,16.493,5.184,0.924
13,-0.71,-42.01,-28.36,-61.62,-232.32,252.51,19.4,222.08,97.15,14.33,9.51,-90.87,1.627,15.859,6.87,0.579
14,-1.06,-42.4,-28.43,-56.33,-226.63,220.25,67.94,394.11,-130.22,-25.89,-186.16,19.72,0.528,8.342,9.115,0.689
15,-1.34,-43.31,-30.22,-58.03,-260.51,294.97,20.4,250.3,99.99,9.49,-2.55,-97.1,1.726,13.088,13.776,0.56
16,-0.85,-40.63,-28.57,-58.54,-225.66,218.76,38.4,310.93,25.16,-4.67,-100.54,-64.16,0.835,12.073,10.095,0.782
17,-1.01,-41.9,-28.48,-57.56,-226.25,217.18,39.2,341.82,-0.1,-8.36,-128.79,-49.57,0.66,19.464,13.968,1.083
18,-1.05,-41.79,-27.49,-57.03,-221.85,214.86,28.43,286.24,46.03,1.17,-75.02,-73.72,0.959,20.378,7.578,0.961
19,-1.02,-41.04,-27.51,-64.86,-231.85,222.34,59.06,356.08,-30.47,-16.05,-140.4,-38.85,0.892,12.725,5.91,0.576
20,-1.2,-41.81,-26.78,-56.54,-226.85,223.4,55.73,367.37,-48.47,-16.28,-152.66,-28.29,0.755,18.919,5.676,0.598
21,-0.78,-40.19,-29.12,-56.37,-226.12,221.51,67.0,391.12,-131.42,-25.09,-180.7,17.19,0.578,19.361,5.057,0.86
22,-1.09,-43.97,-27.63,-60.6,-232.89,243.27,18.18,221.6,104.0,13.82,10.62,-90.51,1.703,16.806,5.882,0.591
23,-1.17,-41.45,-28.62,-54.85,-227.82,217.18,50.84,361.53,-49.65,-15.24,-151.86,-24.74,0.679,8.751,9.937,0.807
24,-1.02,-41.4,-27.48,-58.92,-218.37,232.8,50.49,347.05,-45.44,-13.97,-139.37,-29.66,0.702,9.674,12.112,0.794
25,-0.83,-42.02,-27.19,-62.52,-233.74,232.27,54.77,366.51,-37.02,-15.06,-145.88,-34.97,0.875,16.222,7.019,0.738
26,-0.75,-42.8,-27.67,-60.17,-223.71,220.74,36.48,309.05,26.14,-2.46,-91.96,-69.11,1.075,20.134,5.513,0.746
27,-0.39,-42.96,-28.37,-62.18,-241.56,238.99,36.38,323.57,37.08,-3.51,-101.05,-71.15,0.995,9.737,12.774,0.538
28,-1.06,-40.81,-25.96,-59.57,-225.08,223.52,26.28,264.41,57.43,3.72,-50.4,-77.32,1.139,10.604,7.24,0.866
29,-1.16,-43.02,-28.19,-63.4,-229.97,222.57,66.44,389.14,-78.19,-22.91,-174.84,-10.23,0.585,17.908,9.419,0.62
30,-0.96,-41.48,-27.91,-55.99,-223.84,211.19,42.97,336.83,-26.8,-8.73,-125.45,-39.95,0.914,14.72,5.322,0.957
31,-0.59,-40.11,-29.54,-57.8,-227.81,215.39,44.5,332.83,-13.4,-9.11,-120.59,-45.91,0.875,13.896,6.983,0.894
32,-1.39,-39.59,-28.02,-57.26,-223.39,216.37,52.11,371.5,-82.42,-16.42,-161.71,-5.01,0.573,16.475,10.209,1.412
33,-1.05,-41.93,-27.83,-57.4,-220.62,206.56,41.87,333.32,-20.78,-7.76,-125.26,-40.37,0.79,16.027,6.695,1.061
34,-1.5,-42.87,-28.16,-55.62,-226.57,220.92,63.85,391.1,-122.22,-23.5,-181.43,14.3,0.591,10.241,7.669,0.878
35,-0.93,-41.88,-27.63,-57.79,-222.69,225.03,42.03,331.64,0.39,-8.28,-118.15,-54.33,0.796,20.779,8.438,0.843
36,-0.87,-44.72,-26.89,-61.24,-251.94,255.23,14.13,246.21,116.37,9.31,-20.21,-91.79,1.327,10.399,14.29,0.632
37,-0.99,-41.49,-28.27,-56.36,-230.55,226.86,26.7,276.26,59.94,3.46,-58.7,-79.32,1.113,13.809,8.413,0.851
38,-1.46,-40.43,-27.96,-55.41,-223.92,206.49,62.45,380.4,-107.02,-22.67,-175.25,8.7,0.547,8.982,6.995,1.027
39,-1.29,-42.12,-30.66,-55.53,-242.61,266.86,23.49,253.82,88.02,7.56,-22.96,-93.91,1.33,14.662,14.161,0.551
40,-0.82,-44.23,-28.69,-54.1,-240.13,247.66,34.79,304.69,36.64,0.14,-74.44,-80.16,1.564,9.69,5.426,0.51
41,-0.74,-42.13,-27.88,-60.69,-232.6,229.58,40.0,331.45,16.53,-6.07,-111.7,-62.86,0.914,18.453,8.945,0.757
42,-0.76,-40.72,-26.8,-60.2,-222.83,224.21,63.51,389.47,-140.69,-22.93,-178.8,24.54,0.597,17.964,5.836,1.328
43,-1.19,-41.36,-28.71,-54.84,-228.25,231.62,62.46,392.45,-111.74,-23.36,-180.46,7.39,0.532,13.216,13.308,0.549
44,-1.45,-42.48,-27.83,-55.38,-225.88,242.32,43.52,339.59,-10.38,-7.94,-122.39,-51.19,0.874,16.762,10.642,0.831
45,-0.94,-42.21,-26.98,-58.03,-224.23,219.21,59.28,377.85,-92.33,-19.92,-167.11,-3.21,0.662,14.215,6.255,0.922
46,-1.1,-41.39,-27.54,-57.25,-224.03,223.51,44.08,339.21,-15.92,-9.21,-126.69,-44.88,0.811,15.95,8.119,0.925
47,-0.96,-41.44,-28.11,-54.89,-230.29,247.74,52.01,375.85,-71.73,-16.73,-159.77,-16.97,0.72,9.494,14.823,0.719
48,-0.32,-42.38,-29.83,-61.64,-237.53,228.37,34.83,317.04,49.85,-1.81,-98.44,-74.91,0.863,15.853,14.937,0.618
49,-1.03,-40.67,-26.4,-58.19,-223.68,223.05,55.57,381.08,-81.19,-19.21,-168.92,-6.32,0.514,19.401,10.509,1.04
50,-0.83,-40.01,-25.66,-59.38,-225.08,211.5,57.41,376.78,-84.97,-20.59,-168.84,-2.42,0.561,9.755,8.3,1.036
51,-0.87,-41.19,-26.35,-50.55,-208.32,194.99,16.5,243.46,66.27,5.95,-43.79,-76.4,0.876,14.331,7.692,1.163
52,-1.37,-38.67,-25.33,-55.56,-212.09,203.89,26.97,284.18,27.8,0.42,-82.39,-59.93,0.769,15.381,8.429,1.321
53,-0.77,-41.28,-28.37,-59.27,-226.1,219.48,43.96,334.8,-13.48,-8.19,-122.69,-46.77,0.867,14.973,7.33,0.876
54,-1.01,-40.68,-27.7,-58.41,-221.53,223.81,68.66,381.42,-117.05,-25.37,-174.25,8.65,0.615,14.908,5.37,0.512
55,-1.57,-44.01,-26.73,-60.53,-254.02,270.63,20.53,255.08,112.14,8.55,-20.54,-93.92,1.417,16.96,13.047,0.516
56,-0.65,-41.83,-28.54,-58.99,-224.62,226.38,48.87,356.32,-36.34,-12.12,-143.64,-34.32,0.7,16.123,9.987,0.761
57,-0.57,-43.3,-29.22,-64.76,-234.96,248.36,35.57,302.83,40.1,-0.83,-82.03,-77.13,1.12,8.881,11.997,0.557
58,-0.97,-43.02,-26.35,-60.9,-230.01,245.98,74.25,416.72,-174.02,-30.51,-201.49,41.45,0.534,13.304,9.494,0.509
59,-1.07,-41.08,-26.21,-55.01,-220.06,202.94,40.64,341.42,-27.15,-9.9,-137.6,-33.25,0.612,11.016,10.48,1.282
60,-1.77,-43.27,-26.74,-56.53,-265.32,314.01,26.52,282.78,89.97,5.31,-27.17,-97.45,1.828,20.809,11.731,0.503
61,-1.34,-42.66,-30.25,-53.15,-224.11,234.28,36.8,306.27,27.06,-3.05,-91.83,-71.73,0.946,15.61,10.852,0.617
62,-1.17,-42.7,-27.11,-63.62,-219.55,248.21,34.68,278.01,49.45,1.87,-61.18,-81.95,1.111,13.395,9.762,0.594
63,-1.23,-42.52,-27.36,-61.34,-230.71,243.06,54.4,361.19,-28.85,-14.0,-138.4,-42.79,0.906,20.773,7.912,0.635
64,-0.93,-42.1,-28.0,-58.18,-242.37,261.42,18.41,243.26,95.8,8.61,-17.03,-89.81,1.276,11.035,14.373,0.693
65,-1.14,-42.8,-26.97,-53.55,-198.61,200.59,30.0,305.14,-6.0,-2.98,-109.62,-47.19,0.606,19.444,9.702,1.49
66,-0.92,-43.13,-26.83,-60.34,-225.16,220.31,58.68,367.98,-63.44,-18.77,-159.03,-19.46,0.7,7.816,8.341,0.572
67,-1.44,-39.07,-29.12,-62.68,-222.79,201.78,16.93,224.59,97.23,9.78,-20.68,-83.32,0.928,15.063,11.484,1.054
68,-1.11,-40.09,-30.29,-54.12,-238.55,276.46,14.28,198.12,108.84,13.56,36.92,-89.35,1.462,16.765,13.596,0.584
69,-1.11,-41.11,-28.19,-54.32,-223.83,240.33,66.82,393.57,-150.33,-25.04,-183.04,25.46,0.618,17.469,6.352,0.682
70,-1.27,-41.43,-28.75,-61.13,-238.89,238.8,29.47,288.25,77.98,1.75,-67.29,-85.62,0.967,19.898,14.988,0.764
71,-0.97,-40.99,-27.05,-61.42,-227.89,233.6,47.05,350.0,-22.24,-11.4,-132.37,-43.22,0.837,17.728,8.359,0.857
72,-0.77,-39.12,-26.75,-63.56,-224.12,240.89,66.76,387.34,-104.93,-24.19,-174.08,2.25,0.538,20.568,11.308,0.642
73,-0.96,-39.6,-27.18,-56.06,-226.09,217.55,19.0,254.69,79.91,7.45,-43.23,-82.95,0.927,20.669,10.237,1.009
74,-1.07,-39.97,-28.24,-55.27,-227.14,217.65,41.65,332.47,-8.2,-7.9,-118.47,-49.74,0.873,18.496,6.462,0.903
75,-1.4,-41.62,-26.2,-56.2,-228.06,244.71,60.93,397.08,-106.78,-21.13,-179.25,3.67,0.602,16.496,11.396,0.834
76,-0.49,-43.66,-28.79,-60.57,-224.27,216.83,71.14,393.01,-133.42,-27.99,-185.33,19.76,0.572,11.171,6.441,0.697
77,-1.35,-41.97,-29.22,-49.76,-242.41,251.26,46.22,375.45,-40.3,-13.22,-151.78,-35.79,0.849,11.317,14.255,0.551
78,-0.85,-40.2,-26.97,-56.73,-223.26,224.12,53.5,356.51,-51.61,-15.94,-147.47,-26.53,0.709,10.794,8.069,0.608
79,-0.93,-42.05,-27.68,-59.86,-224.73,222.21,47.73,342.86,-10.27,-11.42,-133.29,-46.58,0.699,11.931,11.975,0.669
80,-0.99,-42.53,-28.5,-56.54,-232.49,229.9,35.24,324.62,29.62,-3.95,-105.85,-67.83,0.865,18.386,11.892,0.802
81,-0.72,-42.59,-27.27,-63.31,-226.09,243.14,41.07,313.15,17.11,-4.48,-97.91,-65.16,1.013,9.2,10.005,0.531
82,-1.17,-41.1,-25.72,-58.75,-220.59,224.45,59.49,379.15,-82.71,-21.06,-170.34,-5.82,0.508,13.778,11.774,0.802
83,-1.08,-41.56,-26.86,-62.76,-232.88,259.15,65.23,390.35,-107.33,-23.1,-171.55,0.63,0.808,7.67,10.831,0.618
84,-1.16,-42.01,-28.59,-56.3,-222.69,221.46,48.29,355.17,-32.81,-12.68,-143.61,-35.52,0.637,20.776,10.519,0.872
85,-1.27,-40.67,-27.38,-56.82,-228.19,222.05,52.22,359.6,-47.13,-14.51,-146.01,-29.1,0.794,17.137,5.964,0.816
86,-0.86,-40.39,-28.59,-57.24,-227.53,219.03,60.95,387.06,-101.05,-22.17,-176.47,4.87,0.523,13.517,10.445,1.0
87,-0.82,-41.62,-28.72,-58.06,-233.06,238.12,32.91,307.92,43.59,-0.42,-87.35,-75.09,0.96,19.869,11.421,0.78
88,-1.1,-41.21,-28.39,-58.65,-225.69,217.25,31.57,289.78,37.87,-0.19,-77.2,-70.21,1.017,14.689,7.859,0.985
89,-1.0,-41.55,-27.53,-56.64,-231.15,255.49,13.88,211.16,107.72,12.72,12.71,-88.34,1.283,15.028,12.101,0.669
90,-0.92,-41.92,-27.18,-60.25,-221.97,221.86,44.02,345.58,-10.63,-10.54,-134.37,-44.63,0.635,18.235,12.918,0.876
91,-0.82,-41.39,-30.41,-59.43,-242.51,251.19,17.9,230.35,96.03,10.32,-6.81,-87.73,1.267,8.234,14.615,0.734
92,-1.25,-39.21,-25.84,-57.41,-223.55,204.52,29.05,301.37,33.98,-1.58,-98.33,-60.81,0.695,9.71,13.939,1.329
93,-0.91,-41.85,-27.2,-58.81,-218.28,197.83,28.29,303.75,38.02,-1.0,-100.81,-63.35,0.66,12.139,14.335,1.292
94,-1.17,-41.12,-27.29,-56.54,-222.9,218.8,66.58,395.87,-161.51,-25.86,-188.68,37.75,0.507,14.701,5.778,1.204
95,-1.07,-41.18,-28.14,-59.57,-228.53,231.84,55.39,363.67,-58.74,-16.45,-151.41,-24.1,0.769,9.552,9.389,0.796
96,-0.35,-42.4,-26.34,-59.81,-222.32,224.04,66.15,389.11,-129.97,-24.48,-179.93,16.71,0.632,13.42,5.144,0.843
97,-1.05,-43.14,-26.56,-58.42,-223.92,222.73,63.13,384.54,-103.31,-23.06,-178.03,4.64,0.549,7.329,11.002,0.724
98,-0.7,-42.22,-28.6,-58.6,-219.78,211.01,50.58,366.95,-102.4,-15.75,-161.92,4.64,0.645,7.55,9.202,1.365
99,-1.19,-43.0,-25.45,-56.53,-226.17,210.76,58.75,389.06,-128.64,-21.31,-179.62,20.4,0.663,9.91,5.137,1.288
100,-0.91,-40.54,-29.41,-57.67,-246.24,243.83,29.41,295.13,75.07,1.16,-69.64,-87.13,1.022,20.819,13.975,0.529
101,-1.72,-42.43,-27.96,-54.05,-226.39,220.7,57.86,379.26,-102.18,-20.04,-170.58,3.13,0.666,7.736,8.149,0.997
102,-0.51,-41.68,-30.41,-61.42,-244.67,249.27,21.31,240.3,91.82,10.54,-6.55,-90.15,1.595,15.079,7.887,0.654
103,-1.09,-41.84,-27.05,-61.1,-223.68,220.06,31.49,312.07,31.06,-2.33,-100.63,-64.43,0.786,16.27,12.916,1.077
104,-1.13,-43.7,-26.68,-64.99,-242.69,270.16,31.5,286.3,63.34,3.87,-53.54,-85.91,1.423,10.179,10.333,0.552
105,-1.1,-39.99,-27.54,-58.34,-225.21,220.17,27.53,277.54,48.49,1.05,-70.02,-70.89,0.883,8.53,12.311,0.95
106,-1.07,-43.32,-27.37,-60.28,-227.47,242.39,24.94,244.91,75.86,9.56,-14.51,-89.09,1.678,14.449,5.113,0.61
107,-0.97,-41.95,-28.13,-56.07,-225.15,224.25,63.48,392.29,-115.55,-22.82,-180.93,10.76,0.532,14.946,8.685,0.784
108,-0.92,-40.05,-26.42,-58.32,-216.54,207.31,34.26,305.68,8.34,-2.71,-99.66,-54.83,0.849,18.949,6.244,1.108
109,-1.17,-40.59,-29.47,-56.61,-227.34,210.14,49.7,361.07,-69.79,-14.24,-147.95,-15.65,0.822,19.391,5.142,1.232
110,-0.96,-40.51,-28.5,-54.5,-211.55,200.5,35.17,295.78,-0.08,-3.3,-93.0,-53.82,0.947,13.295,5.364,1.07
111,-1.05,-42.07,-27.17,-57.31,-223.18,232.83,65.18,384.42,-111.77,-23.35,-173.64,4.62,0.671,14.947,6.281,0.631
112,-0.52,-41.47,-27.61,-57.88,-226.44,222.74,64.99,392.45,-116.99,-23.9,-181.35,10.59,0.554,19.325,6.001,0.734
113,-1.09,-41.57,-28.1,-58.49,-225.67,221.32,47.3,349.95,-31.55,-12.96,-140.22,-34.24,0.681,7.134,13.571,0.904
114,-0.96,-41.06,-28.37,-56.26,-227.93,231.36,60.32,385.52,-102.48,-20.61,-170.7,-0.05,0.713,18.399,5.855,0.806
115,-1.25,-40.7,-30.41,-56.63,-223.42,214.87,60.79,384.54,-147.75,-22.66,-179.39,28.63,0.575,7.458,8.765,1.361
116,-0.63,-41.97,-30.54,-61.34,-247.2,241.61,23.64,262.15,91.41,6.87,-34.09,-91.48,1.318,16.615,10.011,0.663
